52550000	52550000	2034.0
96575000	96575000	1167.0
127100000	127100000	1219.0
53750000	53750000	2233.0
46325000	46325000	1522.0
38900000	38900000	1263.0
95575000	95575000	2056.0
90975000	90975000	1051.0
66675000	66675000	1168.0
58525000	58525000	1283.0
115975000	115975000	1110.0
75500000	75500000	888.0
54975000	54975000	1294.0
122625000	122625000	1971.0
114600000	114600000	2183.0
23200000	23200000	3371.0
1775000	1775000	4521.0
1100000	1100000	3347.0
114650000	114650000	1751.0
42125000	42125000	1704.0
77150000	77150000	1326.0
63400000	63400000	1506.0
61525000	61525000	1276.0
56600000	56600000	2113.0
95050000	95050000	1958.0
65300000	65300000	1084.0
71400000	71400000	1352.0
1100000	1100000	3347.0
101925000	101925000	1852.0
91375000	91375000	1463.0
92775000	92775000	1235.0
91350000	91350000	1156.0
82675000	82675000	1167.0
124425000	124425000	1929.0
99025000	99025000	1717.0
44000000	44000000	1477.0
1925000	1925000	4436.0
63100000	63100000	1552.0
81650000	81650000	857.0
62550000	62550000	1373.0
1625000	1625000	6515.0
107725000	107725000	1426.0
14775000	14775000	3753.0
122600000	122600000	1628.0
122550000	122550000	1597.0
58325000	58325000	711.0
38325000	38325000	1118.0
3275000	3275000	4382.0
53025000	53025000	1682.0
1625000	1625000	6515.0
69775000	69775000	963.0
113450000	113450000	2107.0
25800000	25800000	3336.0
3140000	3140000	1696.0
9940000	9940000	1158.0
53540000	53540000	972.0
31650000	31650000	2231.0
2050000	2050000	1599.0
49880000	49880000	863.0
22710000	22710000	1595.0
10230000	10230000	1523.0
117870000	117870000	792.0
31680000	31680000	1961.0
57010000	57010000	824.0
19740000	19740000	1251.0
121550000	121550000	917.0
107760000	107760000	646.0
64890000	64890000	743.0
93520000	93520000	866.0
34120000	34120000	1264.0
25430000	25430000	1331.0
113050000	113050000	644.0
93990000	93990000	721.0
49370000	49370000	1018.0
76620000	76620000	450.0
52580000	52580000	888.0
19910000	19910000	1082.0
111950000	111950000	680.0
107690000	107690000	580.0
101770000	101770000	567.0
119440000	119440000	516.0
107130000	107130000	609.0
104210000	104210000	871.0
95910000	95910000	510.0
62580000	62580000	512.0
29540000	29540000	1375.0
122530000	122530000	746.0
117230000	117230000	1020.0
77600000	77600000	674.0
56830000	56830000	543.0
6210000	6210000	1662.0
113430000	113430000	1136.0
75930000	75930000	804.0
121900000	121900000	1020.0
28800000	28800000	1132.0
108950000	108950000	1014.0
99040000	99040000	566.0
45160000	45160000	841.0
131410000	131410000	687.0
64430000	64430000	660.0
55190000	55190000	439.0
52380000	52380000	787.0
124040000	124040000	653.0
50500000	50500000	639.0
31650000	31650000	2231.0
84870000	84870000	237.0
49060000	49060000	1042.0
32940000	32940000	2084.0
121000000	121000000	557.0
118700000	118700000	556.0
122330000	122330000	687.0
54850000	54850000	422.0
54750000	54750000	498.0
29920000	29920000	1188.0
108660000	108660000	390.0
38920000	38920000	339.0
22710000	22710000	1595.0
15270000	15270000	1559.0
117230000	117230000	1020.0
104200000	104200000	730.0
14630000	14630000	1424.0
58340000	58340000	400.0
40620000	40620000	550.0
93760000	93760000	484.0
32360000	32360000	1259.0
108570000	108570000	797.0
94540000	94540000	610.0
85570000	85570000	474.0
77720000	77720000	311.0
1640000	1640000	2639.0
117210000	117210000	1048.0
34030000	34030000	973.0
38140000	38140000	713.0
117360000	117360000	565.0
92980000	92980000	699.0
3080000	3080000	2374.0
70740000	70740000	487.0
89050000	89050000	595.0
51420000	51420000	659.0
40150000	40150000	398.0
1650000	1650000	2308.0
52140000	52140000	887.0
1660000	1660000	1500.0
105420000	105420000	522.0
129650000	129650000	511.0
3060000	3060000	2436.0
3150000	3150000	2519.0
69990000	69990000	553.0
28800000	28800000	1132.0
28800000	28800000	1132.0
3090000	3090000	1636.0
5850000	5850000	1873.0
5830000	5830000	990.0
3170000	3170000	1807.0
121690000	121690000	915.0
14230000	14230000	1624.0
9630000	9630000	1349.0
12500000	12500000	1838.0
3650000	3650000	1870.0
620000	620000	2363.0
3990000	3990000	1353.0
13360000	13360000	1893.0
47710000	47710000	699.0
111740000	111740000	956.0
4350000	4350000	1708.0
650000	650000	2116.0
56120000	56120000	542.0
7220000	7220000	1442.0
4580000	4580000	1491.0
54990000	54990000	570.0
20710000	20710000	1095.0
7830000	7830000	1831.0
123090000	123090000	879.0
8950000	8950000	1179.0
52900000	52900000	732.0
54220000	54220000	893.0
54040000	54040000	805.0
5490000	5490000	1423.0
3300000	3300000	1137.0
17760000	17760000	1012.0
31110000	31110000	631.0
12370000	12370000	1875.0
25000000	25000000	1536.0
3880000	3880000	1539.0
2850000	2850000	2187.0
3650000	3650000	1870.0
3340000	3340000	2190.0
7670000	7670000	1967.0
21310000	21310000	1684.0
13270000	13270000	1714.0
3310000	3310000	1497.0
2680000	2680000	1586.0
120580000	120580000	727.0
47710000	47710000	699.0
109590000	109590000	801.0
27740000	27740000	1392.0
5190000	5190000	1475.0
53060000	53060000	842.0
7370000	7370000	1045.0
32620000	32620000	2394.0
27420000	27420000	1421.0
124680000	124680000	731.0
124570000	124570000	1163.0
30840000	30840000	1889.0
55740000	55740000	912.0
120640000	120640000	791.0
9810000	9810000	1825.0
49970000	49970000	1134.0
9740000	9740000	1274.0
8100000	8100000	1441.0
49770000	49770000	964.0
57610000	57610000	739.0
30990000	30990000	1830.0
117020000	117020000	583.0
11580000	11580000	1653.0
122660000	122660000	668.0
110740000	110740000	735.0
52150000	52150000	721.0
96060000	96060000	802.0
124970000	124970000	963.0
1645000	1645000	1370.0
2870000	2870000	1164.0
5910000	5910000	910.0
22540000	22540000	834.0
